#{"t_start": 1666530487.3859344, "env_id": null}
r,l,t
28.027367,151,38012.02744
23.134459,151,38012.057906
48.68401,151,38020.986439
32.4676,151,38021.050384
38.09547,151,38021.050384
30.156898,151,38021.155433
61.616673,151,38030.082614
21.392002,151,38030.177505
35.32062,151,38030.177505
29.098478,151,38030.205492
12.164972,151,38039.157288
28.580784,151,38039.249178
68.31725,151,38039.249178
35.147026,151,38039.280138
43.99866,151,38048.247468
63.893883,151,38048.339849
10.492972,151,38048.339849
61.8037,151,38048.35534
16.194836,141,38161.586905
30.300135,141,38161.678856
13.331865,141,38161.678856
20.930597,141,38161.709818
38.203728,151,38170.562852
64.17484,151,38170.64375
11.57749,151,38170.64375
56.48688,151,38170.730644
33.783314,151,38179.553013
25.130795,151,38179.644919
62.14837,151,38179.644919
23.240637,151,38179.659895
39.41014,151,38188.641341
62.191875,151,38188.711765
33.31367,151,38188.711765
18.225962,151,38188.762727
31.878752,151,38197.616049
14.803364,151,38197.662005
23.347412,151,38197.662005
33.29615,151,38197.778845
23.065462,151,38206.699926
28.689585,151,38206.792851
46.5289,151,38206.792851
32.698154,151,38206.915202
23.517685,151,38215.815907
67.63315,151,38215.907793
26.037775,151,38215.907793
36.050446,151,38215.938281
39.294464,151,38224.825017
29.276249,151,38224.913395
29.74867,151,38224.913395
29.664139,151,38224.928873
24.926992,151,38233.925331
32.15133,151,38234.017227
56.47234,151,38234.017227
55.614906,151,38234.078162
72.47942,151,38242.837265
64.730415,151,38242.9297
60.855736,151,38242.930725
66.90764,151,38243.006623
62.134544,151,38251.936414
49.94057,151,38252.043283
69.60186,151,38252.043283
60.507717,151,38252.090267
60.151253,151,38261.172198
32.67341,151,38261.278567
34.43098,151,38261.278567
34.573933,151,38261.293552
56.763645,151,38270.218323
25.539274,151,38270.278762
33.030247,151,38270.278762
53.787857,151,38270.366675
32.92044,151,38286.127806
32.084023,151,38286.220222
35.174877,151,38286.220222
37.577366,151,38286.266668
24.503296,151,38295.156631
32.744774,151,38295.273021
31.21212,151,38295.274021
25.302542,151,38295.325471
25.674828,151,38304.38067
57.649357,151,38304.505009
26.552742,151,38304.505009
72.45903,151,38304.548466
32.755238,151,38313.684076
38.913452,151,38313.762494
23.457901,151,38313.762494
62.007607,151,38313.822941
58.052868,151,38322.673516
25.392609,151,38322.780414
28.910963,151,38322.780414
38.04737,151,38322.872285
34.262955,151,38331.840825
71.03862,151,38331.918212
48.55041,151,38331.918212
17.380774,151,38331.993124
30.87226,151,38340.753912
31.985826,151,38340.861286
66.12654,151,38340.861286
23.861023,151,38340.903225
75.73936,151,38349.960683
24.905207,151,38350.007113
62.639927,151,38350.007113
58.643112,151,38350.099005
38.575554,151,38359.12698
20.021929,151,38359.188269
55.20465,151,38359.188269
63.833473,151,38359.265184
23.901157,151,38368.17706
26.367535,151,38368.238983
58.61112,151,38368.238983
58.83116,151,38368.282943
18.7484,151,38377.382844
60.721878,151,38377.480259
47.842968,151,38377.480259
23.80288,151,38377.510724
19.589102,151,38386.315065
13.539474,151,38386.437436
32.953987,151,38386.437436
34.280308,151,38386.452956
60.71301,151,38395.397101
46.604633,151,38395.470016
24.106892,151,38395.470519
17.492252,151,38395.566214
11.411083,151,38404.418149
23.45718,151,38404.509909
32.18521,151,38404.509909
23.881336,151,38404.540896
24.09428,150,38431.580735
35.19688,150,38431.672119
31.861362,150,38431.672119
51.40894,150,38431.764503
12.450192,151,38440.525959
24.534302,151,38440.631837
23.464087,151,38440.631837
37.872078,151,38440.751682
70.26681,151,38449.61178
28.854824,151,38449.718663
39.324078,151,38449.718663
16.060045,151,38449.73365
64.18397,151,38458.48082
24.882593,151,38458.526752
10.362741,151,38458.526752
16.772564,151,38458.603184
16.571249,151,38467.683511
32.188114,151,38467.789963
75.10314,151,38467.789963
18.044502,151,38467.805485
27.013323,151,38476.754972
24.97172,151,38476.864355
32.71201,151,38476.864355
22.996542,151,38476.922277
23.590176,151,38485.769507
68.46061,151,38485.86143
31.41517,151,38485.86143
31.01321,151,38485.876911
71.917336,151,38494.853755
58.88037,151,38494.945663
38.21549,151,38494.945663
43.096214,151,38494.976113
38.570194,151,38503.862849
57.5985,151,38503.970284
62.911453,151,38503.970284
38.74575,151,38503.986766
53.00732,151,38513.01368
14.520246,151,38513.07664
29.771315,151,38513.07664
61.462437,151,38513.151572
25.051794,151,38522.14362
46.39698,151,38522.237512
73.4455,151,38522.237512
27.13667,151,38522.328407
32.06434,151,38531.273068
32.902206,151,38531.37844
34.983486,151,38531.37844
60.490868,151,38531.469821
23.350689,151,38540.417804
33.322586,151,38540.508723
60.403435,151,38540.508723
24.48599,151,38540.581655
25.315708,149,38572.997057
71.10011,149,38573.117444
56.098568,149,38573.117444
19.260311,149,38573.208363
28.812952,151,38582.1732
15.913935,151,38582.265111
15.973243,151,38582.265111
33.670338,151,38582.280095
34.729095,151,38591.273189
8.246801,151,38591.368103
32.4924,151,38591.368103
31.31165,151,38591.412557
24.824053,151,38600.267856
31.811832,151,38600.358749
54.368973,151,38600.358749
25.318892,151,38600.405221
34.026894,151,38609.400815
16.390274,151,38609.493704
65.63148,151,38609.493704
53.45622,151,38609.538139
16.342648,151,38618.230763
31.418627,151,38618.32214
15.029667,151,38618.32214
11.613217,151,38618.38306
42.47149,151,38627.336864
10.148444,151,38627.443756
25.193924,151,38627.443756
58.466312,151,38627.538653
9.883727,151,38636.405831
16.10908,151,38636.497206
19.813654,151,38636.497206
9.373788,151,38636.545163
63.258564,151,38645.502853
40.82819,151,38645.595751
14.079429,151,38645.595751
25.515902,151,38645.626204
10.510211,151,38654.439732
31.726933,151,38654.531171
51.127697,151,38654.531171
31.561758,151,38654.561635
60.32586,151,38663.539494
22.20591,151,38663.615439
11.294141,151,38663.615439
23.949144,151,38663.701333
50.216347,151,38672.703866
17.500454,151,38672.795288
23.744446,151,38672.795288
24.424139,151,38672.902194
12.4233055,151,38681.836226
71.223656,151,38681.925152
69.282776,151,38681.925152
10.379551,151,38681.940136
24.746408,151,38690.776092
9.7810335,151,38690.91346
12.902754,151,38690.91346
29.120255,151,38690.945927
11.805646,144,38776.339208
24.967525,144,38776.431124
22.711863,144,38776.431124
25.465189,144,38776.463095
32.070965,151,38785.478481
8.50328,151,38785.538407
15.950905,151,38785.538407
11.860144,151,38785.629829
25.676521,151,38794.666393
64.31496,151,38794.758303
12.270709,151,38794.758303
60.180973,151,38794.866209
12.27658,151,38803.785755
61.074623,151,38803.877132
12.420212,151,38803.877132
12.278655,151,38803.937561
11.892043,151,38812.756803
23.496883,151,38812.848186
9.355207,151,38812.848186
58.314713,151,38812.878638
62.930935,151,38821.937822
16.987482,151,38822.014263
8.121503,151,38822.014263
13.537584,151,38822.105655
25.421568,151,38831.019565
40.212826,151,38831.112494
32.81359,151,38831.112494
9.584266,151,38831.142947
11.578131,151,38839.85482
9.59758,151,38839.931224
13.280736,151,38839.931224
12.509207,151,38840.023143
17.781128,151,38848.754784
16.174007,151,38848.784768
16.81526,151,38848.784768
12.171756,151,38848.89163
11.709398,151,38857.882165
8.99313,151,38857.989532
12.23004,151,38857.989532
14.690585,151,38858.034989
8.772526,151,38867.072411
24.685247,151,38867.164798
71.53408,151,38867.164798
60.244465,151,38867.195764
11.496413,151,38876.110018
14.735377,151,38876.171445
23.24813,151,38876.171445
10.412267,151,38876.21838
27.967714,151,38884.993613
21.81851,151,38885.085011
12.153871,151,38885.085011
13.192227,151,38885.162912
8.85454,151,38893.999949
18.025602,151,38894.106315
53.9362,151,38894.106315
67.27099,151,38894.198191
9.657434,150,38918.064577
24.985552,150,38918.170438
20.47066,150,38918.170438
18.981136,150,38918.185906
68.10647,151,38927.429761
12.775749,151,38927.537165
12.883208,151,38927.537165
22.592134,151,38927.631558
9.989504,151,38937.271797
9.102136,151,38937.410695
18.756523,151,38937.410695
62.176834,151,38937.526546
9.4737425,151,38946.537138
10.505347,151,38946.628529
23.580196,151,38946.628529
5.6134458,151,38946.700964
11.211807,151,38955.593661
12.612521,151,38955.685064
14.474432,151,38955.685064
23.776377,151,38955.761946
21.874271,151,38964.932935
14.882078,151,38965.049844
24.979027,151,38965.049844
12.877543,151,38965.086331
23.367378,151,38974.180386
27.598375,151,38974.272286
11.323263,151,38974.272286
11.006188,151,38974.364174
23.606478,151,38983.663745
27.423918,151,38983.754199
26.919018,151,38983.754199
10.728777,151,38983.769177
12.8956,151,38992.817682
23.774017,151,38992.926568
18.573551,151,38992.926568
26.34417,151,38993.030444
56.904728,151,39001.98822
27.079868,151,39002.069166
29.63796,151,39002.069166
9.947017,151,39002.143099
6.269622,151,39010.958459
20.914131,151,39011.049873
10.466877,151,39011.049873
26.004967,151,39011.140788
13.726405,151,39020.157067
18.118567,151,39020.254004
12.91159,151,39020.254004
53.609005,151,39020.339452
25.4765,151,39029.347633
5.538219,151,39029.442049
13.233549,151,39029.442049
14.106438,151,39029.469505
13.156835,150,39056.161189
10.815823,150,39056.252563
23.416946,150,39056.252563
72.134,150,39056.268041
26.036964,151,39065.235123
20.210752,151,39065.337498
12.790465,151,39065.337498
24.949709,151,39065.368474
18.646639,151,39074.222971
15.515654,151,39074.300397
32.85784,151,39074.300397
25.593145,151,39074.347324
11.319133,151,39083.435629
15.352244,151,39083.52705
68.996124,151,39083.52705
13.205918,151,39083.542035
56.959656,151,39092.612545
31.594053,151,39092.702949
9.817242,151,39092.702949
26.141455,151,39092.718922
62.675205,151,39101.82506
12.911532,151,39101.897954
23.430645,151,39101.897954
12.943959,151,39101.993365
13.288377,151,39110.963357
6.357033,151,39111.055301
18.460457,151,39111.055301
9.973965,151,39111.070285
14.404715,151,39120.14597
12.194059,151,39120.237846
69.01407,151,39120.237846
28.573664,151,39120.26831
25.722883,151,39129.320475
11.160298,151,39129.412371
12.596697,151,39129.412371
58.287796,151,39129.427837
57.72727,151,39138.436846
23.768456,151,39138.526745
13.905842,151,39138.526745
10.480785,151,39138.557207
10.866178,151,39147.667982
10.9591675,151,39147.759897
11.550917,151,39147.759897
68.94923,151,39147.851277
55.039677,151,39156.74889
33.06283,151,39156.840297
28.077398,151,39156.840297
41.811737,151,39156.885726
25.376747,151,39165.863051
23.219883,151,39165.920529
30.985136,151,39165.920529
62.14131,151,39166.040946
15.407461,151,39174.96348
9.709879,151,39175.110309
23.74586,151,39175.110309
70.93503,151,39175.208174
9.023032,150,39200.847652
11.2030525,150,39200.940084
13.2029705,150,39200.940084
22.8448,150,39200.970537
12.261272,151,39209.869635
11.195982,151,39209.94756
23.841415,151,39209.94756
18.058392,151,39210.039959
15.428806,151,39219.037631
14.133234,151,39219.130038
31.219038,151,39219.130038
52.26866,151,39219.145505
32.392437,151,39228.091588
62.26923,151,39228.169011
66.56673,151,39228.169011
9.513556,151,39228.227941
9.162358,151,39237.309956
19.789286,151,39237.449289
32.922203,151,39237.449289
65.3413,151,39237.537659
74.35891,151,39246.476317
14.538324,151,39246.507287
14.709189,151,39246.507287
23.36609,151,39246.651122
38.29021,151,39255.549021
16.370905,151,39255.657398
60.629623,151,39255.657398
33.510887,151,39255.770748
18.170956,151,39264.773069
76.447235,151,39264.865457
14.960935,151,39264.865457
55.102062,151,39264.941347
13.7513485,151,39273.800313
47.19129,151,39273.905696
11.420869,151,39273.905696
19.589209,151,39273.920684
23.023918,151,39282.975917
67.64613,151,39283.06781
39.65543,151,39283.06781
9.839054,151,39283.120763
25.156527,151,39291.92653
9.80074,151,39291.972565
69.42692,151,39291.972565
17.262304,151,39292.049995
41.397118,151,39300.995875
59.80196,151,39301.088753
23.150515,151,39301.088753
17.771023,151,39301.102741
23.41718,151,39310.077235
14.820167,151,39310.185109
75.52353,151,39310.185109
12.675836,151,39310.231081
-8.587151,137,39468.959407
39.065887,137,39469.080793
23.156324,136,39469.080793
19.650217,137,39469.080793
64.62369,151,39478.24307
65.93494,151,39478.289005
36.498814,151,39478.289005
25.711113,151,39478.289005
11.018406,151,39487.370803
32.043396,151,39487.474154
52.17478,151,39487.474154
69.482155,151,39487.474154
34.36693,151,39496.532803
23.582394,151,39496.624709
40.688175,151,39496.624709
37.725323,151,39496.624709
57.988632,151,39505.514459
62.547802,151,39505.620707
75.320854,151,39505.621704
50.87494,151,39505.621704
51.237724,151,39514.487248
24.875011,151,39514.578755
64.52967,151,39514.578755
41.83172,151,39514.578755
57.996265,151,39523.601675
32.111206,151,39523.662593
64.966286,151,39523.662593
38.849796,151,39523.662593
63.97657,151,39532.830821
67.41763,151,39532.95417
74.469345,151,39532.95417
23.548552,151,39532.95417
22.985844,151,39542.059028
75.18324,151,39542.150944
59.754425,151,39542.150944
54.99818,151,39542.150944
72.89856,151,39551.242405
32.32673,151,39551.319826
58.76883,151,39551.319826
24.948586,151,39551.319826
31.562899,151,39560.346718
33.46798,151,39560.438619
38.372704,151,39560.438619
64.03138,151,39560.438619
38.538593,151,39569.412546
61.992344,151,39569.589823
23.45103,151,39569.589823
27.418957,151,39569.589823
38.79828,151,39578.61625
37.14633,151,39578.676175
24.201727,151,39578.676175
34.138943,151,39578.676175
68.96251,151,39587.670017
24.805372,151,39587.761896
10.459968,151,39587.761896
40.742325,151,39587.761896
16.887918,150,39610.704532
26.645975,150,39610.796408
25.173237,150,39610.796408
64.35657,150,39610.796408
40.451668,151,39619.818489
29.392519,151,39619.9259
40.678123,151,39619.9259
65.68281,151,39619.9259
23.435938,151,39629.152814
74.4628,151,39629.245193
31.72773,151,39629.245193
32.958267,151,39629.245193
41.581856,151,39638.035971
74.01897,151,39638.127343
62.76698,151,39638.127343
66.95437,151,39638.127343
61.166412,151,39647.112369
43.03226,151,39647.219329
20.89115,151,39647.219329
33.04894,151,39647.219329
71.70576,151,39656.185635
34.01152,151,39656.277552
37.19464,151,39656.277552
10.183523,151,39656.277552
33.306496,151,39665.229586
38.79666,151,39665.356421
68.88903,151,39665.356421
68.9086,151,39665.356421
62.17516,151,39674.315247
38.11672,151,39674.42214
42.247746,151,39674.42214
76.48734,151,39674.42214
58.23726,151,39683.301207
59.10383,151,39683.459036
67.13078,151,39683.459036
32.01918,151,39683.459036
71.91908,151,39692.370227
69.658554,151,39692.461613
38.9911,151,39692.462612
38.684788,151,39692.462612
71.37867,151,39701.354102
72.47988,151,39701.399553
32.13369,151,39701.399553
46.08316,151,39701.399553
9.898996,151,39710.265587
11.247122,151,39710.372476
27.098051,151,39710.372476
33.389515,151,39710.372476
23.632143,151,39719.334005
66.03255,151,39719.440876
46.572437,151,39719.441874
39.467213,151,39719.441874
19.559563,151,39728.812376
66.945885,151,39728.938719
34.889618,151,39728.939222
69.296165,151,39728.939222
1.6934978,137,39886.36968
11.271266,137,39886.460584
21.286785,137,39886.460584
8.924832,137,39886.460584
37.457603,151,39895.374044
39.87281,151,39895.485934
25.047047,151,39895.485934
31.430733,151,39895.485934
77.02872,151,39904.401855
69.83523,151,39904.494257
69.09224,151,39904.494257
39.37148,151,39904.494257
40.92668,151,39913.320818
44.30541,151,39913.412208
54.297443,151,39913.412208
59.72409,151,39913.412208
29.700287,151,39922.511048
74.085014,151,39922.61446
23.035734,151,39922.61446
62.073227,151,39922.61446
73.703354,151,39931.613131
26.390795,151,39931.704174
32.611362,151,39931.704174
41.215816,151,39931.704174
59.37832,151,39940.741322
64.70077,151,39940.83424
69.73125,151,39940.83424
38.756737,151,39940.83424
8.974676,151,39949.920594
67.004654,151,39950.028547
37.993553,151,39950.028547
45.30593,151,39950.028547
67.8863,151,39958.84376
67.739914,151,39958.904711
67.9012,151,39958.904711
33.00733,151,39958.904711
68.800804,151,39967.785749
68.38515,151,39967.874669
76.001465,151,39967.874669
30.885838,151,39967.874669
19.602375,151,39976.801401
38.95666,151,39976.923759
44.058907,151,39976.923759
64.89533,151,39976.923759
63.76376,151,39985.818538
38.97924,151,39985.864504
19.041328,151,39985.864504
31.86016,151,39985.864504
45.593605,151,39994.788121
68.34051,151,39994.880039
63.783466,151,39994.880039
71.93887,151,39994.880039
70.98247,151,40011.231541
53.483406,151,40011.388891
71.24278,151,40011.388891
32.943134,151,40011.388891
70.15036,151,40020.34169
23.273567,151,40020.387144
24.23086,151,40020.388142
25.492258,151,40020.388142
32.13031,151,40029.502836
66.57497,151,40029.594735
32.32296,151,40029.594735
28.914646,151,40029.594735
10.020783,151,40038.519647
63.805874,151,40038.611045
65.51504,151,40038.611045
70.94123,151,40038.611045
29.374643,151,40047.644337
66.01321,151,40047.735233
55.6812,151,40047.735233
69.25416,151,40047.735233
31.992247,151,40056.814379
60.511517,151,40056.844831
26.139862,151,40056.844831
69.06726,151,40056.844831
18.010386,151,40066.151035
66.85863,151,40066.258922
33.92565,151,40066.258922
68.70816,151,40066.258922
65.83635,151,40075.080337
40.531773,151,40075.18921
74.56953,151,40075.18921
57.821587,151,40075.18921
38.19871,151,40084.081748
40.53059,151,40084.158148
38.477226,151,40084.158148
26.046162,151,40084.158148
63.730816,151,40093.129658
55.422367,151,40093.22104
32.581665,151,40093.22104
68.30596,151,40093.22104
67.895,151,40102.184762
32.25843,151,40102.276154
31.922575,151,40102.276154
69.78098,151,40102.276154
25.391432,151,40111.209746
33.06384,151,40111.295627
71.85281,151,40111.295627
66.324844,151,40111.296625
53.81478,151,40120.147154
66.076935,151,40120.237054
64.72397,151,40120.237054
9.787339,151,40120.237054
33.56068,151,40129.797289
66.10818,151,40129.88972
70.628105,151,40129.88972
74.2555,151,40129.88972
74.39756,151,40148.892882
18.621801,150,40148.892882
71.51973,151,40148.984785
32.2625,151,40148.984785
61.78819,151,40158.037279
64.46028,151,40158.037279
34.61067,151,40158.067252
67.254814,151,40158.067252
47.314285,151,40166.91397
41.6077,151,40166.91397
32.519005,151,40166.975487
39.862732,151,40166.975487
24.842505,151,40175.766288
23.900955,151,40175.766288
25.658518,151,40175.856672
21.625296,151,40175.856672
31.458858,151,40184.959922
31.810404,151,40184.959922
63.645443,151,40185.029334
33.994167,151,40185.030331
29.32148,151,40194.064433
35.11294,151,40194.064433
69.300415,151,40194.1733
32.211975,151,40194.1733
25.781807,151,40203.059426
40.102684,151,40203.059426
25.264545,151,40203.151313
38.870735,151,40203.151313
70.2484,151,40212.132095
65.12019,151,40212.132095
31.446138,151,40212.224982
49.35671,151,40212.224982
24.496895,151,40221.032137
68.172585,151,40221.032137
29.674965,151,40221.078601
58.854206,151,40221.0796
23.228168,151,40230.132981
22.123167,151,40230.132981
42.01973,151,40230.206867
44.1855,151,40230.206867
12.70501,151,40239.211715
64.17444,151,40239.211715
28.61869,151,40239.319089
25.354414,151,40239.319089
24.484097,151,40248.379206
33.910164,151,40248.379206
42.233948,151,40248.470576
64.26772,151,40248.470576
29.322735,151,40257.29828
21.235678,151,40257.29828
18.236816,151,40257.404728
65.09562,151,40257.404728
64.666985,151,40273.29353
72.82965,151,40273.29353
67.28435,151,40273.392932
23.338022,151,40273.392932
33.071674,151,40282.271491
37.91189,151,40282.271491
22.835949,151,40282.361872
49.011257,151,40282.361872
33.580128,151,40291.271937
9.389158,151,40291.271937
67.68584,151,40291.364328
40.505127,151,40291.364328
16.252415,151,40300.287835
35.843666,151,40300.287835
55.47384,151,40300.394162
32.43467,151,40300.394162
23.915482,151,40309.24963
9.596592,151,40309.24963
50.17257,151,40309.351018
31.82521,151,40309.351018
22.935196,151,40318.286169
23.068878,151,40318.286169
57.836323,151,40318.394121
18.674456,151,40318.394121
69.4545,151,40327.199319
32.313793,151,40327.199319
65.25064,151,40327.229772
17.931217,151,40327.229772
67.48267,151,40336.178728
63.684498,151,40336.178728
18.643648,151,40336.193702
18.106157,151,40336.193702
40.914608,151,40345.096712
32.600952,151,40345.096712
42.783394,151,40345.158138
25.489922,151,40345.158138
23.556198,151,40354.105522
23.07205,151,40354.105522
32.072395,151,40354.135987
40.35368,151,40354.135987
66.38496,151,40363.030195
24.80238,151,40363.030195
23.52884,151,40363.110105
69.02117,151,40363.110105
36.939503,151,40372.136995
32.467396,151,40372.136995
31.012218,151,40372.197958
27.020838,151,40372.197958
31.194267,151,40381.083901
31.224516,151,40381.083901
22.869944,151,40381.205254
25.119404,151,40381.205254
40.389107,151,40390.340433
31.990173,151,40390.340433
67.69839,151,40390.40135
67.2445,151,40390.40135
21.190048,144,40476.496176
27.289766,144,40476.496176
52.659946,144,40476.633554
27.752178,144,40476.633554
49.897156,151,40485.563637
20.051609,151,40485.563637
58.63018,151,40485.654552
33.697906,151,40485.654552
31.729221,151,40494.562046
32.40662,151,40494.562046
21.090883,151,40494.60698
14.107631,151,40494.60698
23.474205,151,40503.380805
23.512907,151,40503.380805
38.075573,151,40503.473726
17.10949,151,40503.473726
30.171377,151,40512.439468
34.03396,151,40512.439468
53.687134,151,40512.500391
73.71008,151,40512.500391
34.990635,151,40521.445419
30.99013,151,40521.445419
23.632805,151,40521.510355
40.04935,151,40521.510355
25.230837,151,40530.782504
50.82296,151,40530.782504
74.70616,151,40530.873935
19.595163,151,40530.873935
19.796022,151,40539.870471
58.57267,151,40539.870471
33.635067,151,40539.990314
33.941185,151,40539.990314
35.161976,151,40548.987861
32.19751,151,40548.987861
54.09413,151,40549.023825
70.36483,151,40549.023825
30.455805,151,40557.889864
67.0119,151,40557.889864
17.747828,151,40557.920315
36.089283,151,40557.920315
70.439384,151,40566.721158
20.58636,151,40566.721158
22.134249,151,40566.814105
64.32002,151,40566.814105
10.052902,151,40575.634661
39.024837,151,40575.634661
58.617992,151,40575.723527
24.62764,151,40575.724524
25.826849,151,40584.664773
30.123465,151,40584.664773
10.500431,151,40584.695227
38.207115,151,40584.695227
23.618486,151,40593.631999
39.77312,151,40593.631999
23.713142,151,40593.663477
45.411697,151,40593.663477
29.31121,151,40609.688961
59.7508,151,40609.688961
68.91985,151,40609.789328
68.05061,151,40609.789328
13.793731,151,40618.709387
16.805538,151,40618.709387
23.736412,151,40618.797773
23.880577,151,40618.797773
16.51676,151,40627.701129
23.95697,151,40627.701129
31.812275,151,40627.820485
69.221634,151,40627.820485
26.300924,151,40636.806138
54.607136,151,40636.806138
37.987385,151,40636.90754
24.120735,151,40636.908042
44.19031,151,40645.705799
24.202238,151,40645.705799
50.440544,151,40645.812672
32.425095,151,40645.812672
56.84061,151,40654.82038
53.511642,151,40654.82038
23.06008,151,40654.835861
41.241955,151,40654.835861
25.63539,151,40663.856363
63.39594,151,40663.856363
32.6925,151,40663.945257
40.085735,151,40663.945257
28.002876,151,40672.966331
75.383446,151,40672.966331
59.820286,151,40673.011791
32.074474,151,40673.011791
16.211386,151,40681.999936
23.711588,151,40681.999936
66.66567,151,40682.11932
65.801186,151,40682.11932
28.558624,151,40691.089566
29.905655,151,40691.089566
16.860104,151,40691.179474
33.38206,151,40691.179474
25.533804,151,40700.210847
61.06585,151,40700.210847
69.8789,151,40700.301752
18.888712,151,40700.301752
52.94448,151,40709.218953
25.27441,151,40709.218953
27.598074,151,40709.320823
31.847923,151,40709.320823
62.60718,151,40718.128831
23.218239,151,40718.128831
51.99741,151,40718.220722
31.861448,151,40718.220722
30.513327,139,40852.992637
11.824458,139,40852.992637
13.393682,139,40853.02312
22.249985,139,40853.02312
14.961869,151,40861.983171
31.840897,151,40861.983171
26.37778,151,40862.105516
11.19014,151,40862.105516
13.467251,151,40870.948818
16.01934,151,40870.948818
10.376138,151,40871.041206
15.325217,151,40871.041206
14.443398,151,40879.828421
12.7223425,151,40879.828421
18.066648,151,40879.919295
30.613556,151,40879.919295
18.051138,151,40888.853531
31.803919,151,40888.853531
19.518753,151,40888.883986
12.056896,151,40888.883986
12.853124,151,40897.698408
23.922323,151,40897.698408
32.581924,151,40897.790279
13.212428,151,40897.790279
64.2933,151,40906.679424
23.591871,151,40906.679424
18.100653,151,40906.756347
29.571701,151,40906.756347
11.929803,151,40915.647786
49.39788,151,40915.647786
12.071625,151,40915.755139
14.15678,151,40915.755139
17.861221,151,40924.7466
51.26617,151,40924.7466
31.760372,151,40924.838026
13.252189,151,40924.838026
12.740517,151,40933.816709
23.605326,151,40933.816709
13.704033,151,40933.957384
23.830837,151,40933.957384
44.513813,151,40942.957891
12.189789,151,40942.957891
15.877606,151,40943.049797
11.983621,151,40943.049797
12.16678,151,40952.048625
18.559622,151,40952.048625
9.254208,151,40952.139995
66.644875,151,40952.139995
20.42496,151,40961.032894
15.457377,151,40961.032894
20.43451,151,40961.138805
25.705917,151,40961.138805
28.143496,151,40970.057587
69.82742,151,40970.057587
28.676445,151,40970.161942
10.083849,151,40970.161942
13.671444,141,41085.137547
14.844385,141,41085.137547
11.631788,141,41085.22894
17.204927,141,41085.22894
31.597862,151,41094.114657
11.9141,151,41094.114657
12.370085,151,41094.174587
13.860754,151,41094.174587
32.573483,151,41103.072806
9.278102,151,41103.072806
15.874907,151,41103.134244
14.648568,151,41103.134244
6.6638465,151,41111.950623
19.25018,151,41111.950623
22.918629,151,41112.010086
11.015387,151,41112.010086
17.599184,151,41120.898935
12.286684,151,41120.898935
26.304932,151,41120.990315
13.062136,151,41120.990315
5.7899013,151,41129.897213
13.576738,151,41129.897213
54.905876,151,41129.989137
9.672358,151,41129.989137
12.700923,151,41138.972179
12.470988,151,41138.972179
23.598072,151,41139.063575
11.000353,151,41139.063575
22.923145,151,41148.009118
12.188962,151,41148.009118
7.437089,151,41148.101008
16.848995,151,41148.101008
22.202692,151,41157.028481
10.686109,151,41157.028481
13.697636,151,41157.119389
12.5203,151,41157.119389
12.115411,151,41165.943047
13.891889,151,41165.94355
15.547339,151,41165.974005
19.041142,151,41165.974005
13.908723,151,41175.017617
33.64305,151,41175.017617
13.00872,151,41175.079065
50.68367,151,41175.079065
10.380499,151,41184.077667
24.768955,151,41184.077667
12.625692,151,41184.170052
11.530738,151,41184.170052
7.5737734,151,41193.157421
13.856887,151,41193.157421
10.155068,151,41193.249339
10.693937,151,41193.249339
37.179943,151,41209.370379
25.227531,151,41209.370379
10.139954,151,41209.4623
8.565544,151,41209.4623
7.869745,151,41218.343964
65.199356,151,41218.343964
9.745198,151,41218.434848
13.208019,151,41218.434848
15.816286,151,41227.258642
20.436857,151,41227.258642
33.120247,151,41227.350513
11.656086,151,41227.350513
19.753344,151,41236.313947
9.787834,151,41236.313947
8.4339,151,41236.403868
15.031163,151,41236.403868
18.073767,151,41245.619243
71.220276,151,41245.620242
15.930456,151,41245.709148
7.6974893,151,41245.709148
7.6568675,151,41254.635565
19.927307,151,41254.635565
11.653524,151,41254.742989
13.38068,151,41254.743987
-70.78425,151,41263.569322
25.046955,151,41263.570319
10.401036,151,41263.707143
6.352378,151,41263.707143
12.387389,151,41272.814047
26.034042,151,41272.814047
12.901056,151,41272.906036
22.363338,151,41272.906036
10.99312,151,41281.713261
11.317627,151,41281.713261
25.56269,151,41281.829627
14.679772,151,41281.83013
11.916826,151,41290.744526
12.548474,151,41290.744526
11.421989,151,41290.836965
16.329401,151,41290.836965
12.720686,151,41299.665876
8.368569,151,41299.665876
16.302984,151,41299.69635
12.788291,151,41299.69635
16.62548,151,41308.451001
14.317286,151,41308.451001
12.488459,151,41308.540877
9.643822,151,41308.541874
67.54489,151,41317.584936
26.06966,151,41317.584936
11.28613,151,41317.630398
12.690384,151,41317.630398
11.99512,151,41326.473659
20.241959,151,41326.473659
16.982233,151,41326.595536
5.9239306,151,41326.595536
32.86565,151,41342.488194
62.59865,151,41342.488194
17.30348,151,41342.572074
32.8113,151,41342.572577
40.085773,151,41351.448653
12.1656475,151,41351.448653
20.874264,151,41351.507126
11.044082,151,41351.507126
49.286892,151,41360.488966
13.617366,151,41360.488966
12.603266,151,41360.576334
25.250227,151,41360.576334
9.804232,151,41369.409461
6.407026,151,41369.409461
25.62834,151,41369.498352
15.145845,151,41369.498352
10.0162945,151,41378.637086
5.0790796,151,41378.637086
7.799063,151,41378.709536
40.37859,151,41378.709536
30.700083,151,41387.721179
3.6550965,151,41387.721179
9.889688,151,41387.814574
